Timestamp,Raw,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2022-03-09T20:58:17.239395,533,51,74,1242853,126702,27663,30624,17450,15907,2830,1633
2022-03-09T20:58:17.751335,327,51,74,463296,36321,25053,7790,11480,9062,8919,4262
2022-03-09T20:58:18.263275,36,51,74,463296,36321,25053,7790,11480,9062,8919,4262
2022-03-09T20:58:18.775215,4,51,74,176592,5027,2222,1534,5669,5773,4186,2498
2022-03-09T20:58:19.287157,311,44,70,257193,199082,35937,30266,25717,29109,4756,3334
2022-03-09T20:58:19.799096,378,44,70,257193,199082,35937,30266,25717,29109,4756,3334
2022-03-09T20:58:20.311036,145,41,80,1740314,75299,35037,19689,17515,12414,6899,4125
2022-03-09T20:58:20.822976,-121,41,80,1740314,75299,35037,19689,17515,12414,6899,4125
2022-03-09T20:58:21.334916,-19,43,74,846189,161879,37659,53228,93452,68295,16894,5012
2022-03-09T20:58:21.846855,397,43,74,846189,161879,37659,53228,93452,68295,16894,5012
2022-03-09T20:58:22.358796,442,40,66,2246096,257070,46660,120829,49011,80214,16193,12948
2022-03-09T20:58:22.870736,75,40,66,2246096,257070,46660,120829,49011,80214,16193,12948
2022-03-09T20:58:23.382676,201,40,66,453090,78720,23247,13569,15651,6463,4639,745
2022-03-09T20:58:23.894616,122,40,66,453090,78720,23247,13569,15651,6463,4639,745
2022-03-09T20:58:24.406556,615,44,54,1486231,568573,55807,30248,68520,112310,13316,3385
2022-03-09T20:58:24.918496,267,44,54,1486231,568573,55807,30248,68520,112310,13316,3385
2022-03-09T20:58:25.430435,-74,51,40,536756,100795,8391,19357,24244,18375,3936,797
2022-03-09T20:58:25.942376,33,51,40,536756,100795,8391,19357,24244,18375,3936,797
2022-03-09T20:58:26.454316,202,56,40,1691483,213399,49013,69759,111628,128604,23545,9721
2022-03-09T20:58:26.966256,219,56,40,1691483,213399,49013,69759,111628,128604,23545,9721
2022-03-09T20:58:27.478196,307,48,37,1037852,2235540,542092,436133,418352,340923,102925,14349
2022-03-09T20:58:27.990136,49,48,37,1037852,2235540,542092,436133,418352,340923,102925,14349
2022-03-09T20:58:28.502076,109,57,56,665688,80461,55083,42504,40513,53287,3589,1668
2022-03-09T20:58:29.014016,83,57,56,665688,80461,55083,42504,40513,53287,3589,1668
2022-03-09T20:58:29.525956,770,54,41,754835,818247,26839,33438,206645,113470,50657,5052
2022-03-09T20:58:30.037896,433,54,41,754835,818247,26839,33438,206645,113470,50657,5052
2022-03-09T20:58:30.549837,123,30,38,1766539,430087,51600,65401,46359,36035,25019,6660
2022-03-09T20:58:31.061776,194,30,38,1766539,430087,51600,65401,46359,36035,25019,6660
2022-03-09T20:58:31.573717,167,41,29,984900,398072,69846,42580,69917,115621,20292,4852
2022-03-09T20:58:32.085656,560,41,29,984900,398072,69846,42580,69917,115621,20292,4852
2022-03-09T20:58:32.597596,297,29,35,875796,58181,10119,58153,13010,17794,4670,1036
2022-03-09T20:58:33.109537,-146,29,35,875796,58181,10119,58153,13010,17794,4670,1036
2022-03-09T20:58:33.621477,153,26,63,1469496,443213,130556,173914,114697,65129,17044,7082
2022-03-09T20:58:34.133417,182,26,63,1469496,443213,130556,173914,114697,65129,17044,7082
2022-03-09T20:58:34.645357,484,44,67,1239465,127771,47849,24199,39153,50865,5943,1856
2022-03-09T20:58:35.157297,370,44,67,1239465,127771,47849,24199,39153,50865,5943,1856
2022-03-09T20:58:35.669238,201,44,67,2180471,314359,47067,43548,64910,95507,18965,9751
2022-03-09T20:58:36.181178,-161,44,67,2180471,314359,47067,43548,64910,95507,18965,9751
2022-03-09T20:58:36.693117,7,48,53,2323928,226022,7458,76076,75321,52002,18930,5246
2022-03-09T20:58:37.205057,584,48,53,2323928,226022,7458,76076,75321,52002,18930,5246
2022-03-09T20:58:37.716998,405,63,38,249723,76213,5806,19357,43021,32118,3410,970
2022-03-09T20:58:38.228938,199,63,38,249723,76213,5806,19357,43021,32118,3410,970
2022-03-09T20:58:38.740877,116,64,44,2323391,229580,136127,139332,193593,139580,59970,21147
2022-03-09T20:58:39.252817,-41,64,44,2323391,229580,136127,139332,193593,139580,59970,21147
2022-03-09T20:58:39.764758,425,64,44,782630,353475,88425,81601,44808,47900,45258,35233
2022-03-09T20:58:40.276698,299,64,47,632924,313959,93154,23062,92645,99991,4402,4045
2022-03-09T20:58:40.788637,200,64,47,632924,313959,93154,23062,92645,99991,4402,4045
2022-03-09T20:58:41.300577,132,61,60,315432,38042,20060,21031,10127,10428,4641,878
2022-03-09T20:58:41.812518,88,61,60,315432,38042,20060,21031,10127,10428,4641,878
2022-03-09T20:58:42.324457,643,50,53,114290,113854,1117,14547,23174,17219,8588,1290
2022-03-09T20:58:42.836397,453,50,53,114290,113854,1117,14547,23174,17219,8588,1290
2022-03-09T20:58:43.348338,379,44,56,288417,8946,4831,3609,2591,3173,1384,722
2022-03-09T20:58:43.860278,19,44,56,288417,8946,4831,3609,2591,3173,1384,722
2022-03-09T20:58:44.372218,96,43,77,2297851,87907,150788,39062,25095,58634,17426,5775
2022-03-09T20:58:44.884157,277,43,77,2297851,87907,150788,39062,25095,58634,17426,5775
2022-03-09T20:58:45.396098,293,53,54,692041,186904,15208,25030,15888,59567,23538,4371
2022-03-09T20:58:45.908038,156,53,54,692041,186904,15208,25030,15888,59567,23538,4371
2022-03-09T20:58:46.419978,100,63,77,249627,150364,34997,173162,102695,108149,21511,6721
2022-03-09T20:58:46.931918,119,63,77,249627,150364,34997,173162,102695,108149,21511,6721
2022-03-09T20:58:47.443858,512,74,69,1344919,400053,173110,168342,226886,247451,16713,6345
2022-03-09T20:58:47.955798,356,74,69,1344919,400053,173110,168342,226886,247451,16713,6345
2022-03-09T20:58:48.467738,212,74,69,385526,22086,6982,9127,9940,6547,423,437
2022-03-09T20:58:48.979678,-74,74,69,385526,22086,6982,9127,9940,6547,423,437
2022-03-09T20:58:49.491618,89,74,69,534944,26538,1417,2800,7997,5044,1138,546
2022-03-09T20:58:50.003558,625,74,69,534944,26538,1417,2800,7997,5044,1138,546
2022-03-09T20:58:50.515498,395,74,53,1052328,126208,32770,37263,57329,48578,28393,4498
2022-03-09T20:58:51.027438,188,74,53,1052328,126208,32770,37263,57329,48578,28393,4498
2022-03-09T20:58:51.539378,72,63,60,1670811,2812492,347253,383859,356585,426918,82939,18478
2022-03-09T20:58:52.051319,168,63,60,1670811,2812492,347253,383859,356585,426918,82939,18478
2022-03-09T20:58:52.563259,509,57,44,974478,49939,8395,6769,20433,12728,4562,2956
2022-03-09T20:58:53.075199,386,57,44,974478,49939,8395,6769,20433,12728,4562,2956
2022-03-09T20:58:53.587138,90,60,41,1546449,146345,28332,64150,95775,101488,16524,10474
2022-03-09T20:58:54.099079,119,60,41,1546449,146345,28332,64150,95775,101488,16524,10474
2022-03-09T20:58:54.611019,107,54,40,261966,179356,54429,12754,31845,41951,33863,9727
2022-03-09T20:58:55.122959,714,54,40,261966,179356,54429,12754,31845,41951,33863,9727
2022-03-09T20:58:55.634899,282,54,40,677987,69351,31012,30094,9535,11772,2974,2533
2022-03-09T20:58:56.146839,-178,54,40,677987,69351,31012,30094,9535,11772,2974,2533
2022-03-09T20:58:56.658779,93,57,48,640963,953007,592620,72516,406504,247081,41477,10814
2022-03-09T20:58:57.170719,211,57,48,640963,953007,592620,72516,406504,247081,41477,10814
2022-03-09T20:58:57.682659,457,66,61,544138,25913,16367,26816,42368,26181,3060,746
2022-03-09T20:58:58.194599,458,66,61,544138,25913,16367,26816,42368,26181,3060,746
2022-03-09T20:58:58.706540,194,51,60,1679859,639806,79714,139136,117428,115749,7274,4491
2022-03-09T20:58:59.218479,-37,51,60,1679859,639806,79714,139136,117428,115749,7274,4491
2022-03-09T20:58:59.730420,-12,66,60,621397,16100,7328,2547,8105,12205,5100,1213
2022-03-09T20:59:00.242359,465,66,60,621397,16100,7328,2547,8105,12205,5100,1213
2022-03-09T20:59:00.754299,472,74,54,82350,73863,18950,22939,26927,31471,5561,1792
2022-03-09T20:59:01.266240,146,74,54,82350,73863,18950,22939,26927,31471,5561,1792
2022-03-09T20:59:01.778179,-77,69,34,792187,281072,7778,25404,75014,93488,17380,5572
2022-03-09T20:59:02.290120,-133,64,38,1341139,292803,124313,20063,34396,43097,5315,4169
2022-03-09T20:59:02.802060,519,64,38,1341139,292803,124313,20063,34396,43097,5315,4169
2022-03-09T20:59:03.314000,294,57,38,617588,91484,24220,9571,18311,34036,5557,1519
2022-03-09T20:59:03.825940,-17,57,38,617588,91484,24220,9571,18311,34036,5557,1519
2022-03-09T20:59:04.337880,137,50,47,323960,105690,49235,53243,29924,28104,2210,865
2022-03-09T20:59:04.849820,75,50,47,323960,105690,49235,53243,29924,28104,2210,865
2022-03-09T20:59:05.361760,627,50,60,272211,77250,23219,9858,32699,32933,5039,872
2022-03-09T20:59:05.873700,264,50,60,272211,77250,23219,9858,32699,32933,5039,872
2022-03-09T20:59:06.385640,277,74,47,300473,14887,870,4508,13104,9667,618,332
2022-03-09T20:59:06.897581,-7,74,47,300473,14887,870,4508,13104,9667,618,332
2022-03-09T20:59:07.409520,-42,81,37,693119,229428,21339,26371,60983,144550,9741,5182
2022-03-09T20:59:07.921461,473,81,37,693119,229428,21339,26371,60983,144550,9741,5182
2022-03-09T20:59:08.433400,289,81,41,1247737,128427,51092,117571,34678,45922,19690,1309
2022-03-09T20:59:08.945341,295,81,41,1247737,128427,51092,117571,34678,45922,19690,1309
2022-03-09T20:59:09.457280,40,78,37,165844,130674,6899,29126,38903,41423,4663,1727
2022-03-09T20:59:09.969221,99,78,37,165844,130674,6899,29126,38903,41423,4663,1727
2022-03-09T20:59:10.480660,533,78,54,176312,22692,47691,28851,60593,48675,15001,5182
2022-03-09T20:59:10.992600,344,78,54,176312,22692,47691,28851,60593,48675,15001,5182
2022-03-09T20:59:11.504540,269,78,54,666851,84703,17543,23683,24224,12771,16966,4246
2022-03-09T20:59:12.016481,50,78,54,666851,84703,17543,23683,24224,12771,16966,4246
2022-03-09T20:59:12.528420,37,74,48,2321637,1257075,19066,122830,246179,485863,57012,20533
2022-03-09T20:59:13.040361,394,74,48,2321637,1257075,19066,122830,246179,485863,57012,20533
2022-03-09T20:59:13.552301,325,77,43,3494500,470587,330899,152655,220069,190214,83449,16952
2022-03-09T20:59:14.064240,133,77,43,3494500,470587,330899,152655,220069,190214,83449,16952
2022-03-09T20:59:14.576180,189,67,43,227170,117703,5418,24035,23662,21774,6843,1048
2022-03-09T20:59:15.088121,34,67,43,227170,117703,5418,24035,23662,21774,6843,1048
2022-03-09T20:59:15.600061,689,70,37,2411186,32496,8768,18803,15596,34591,5141,3385
2022-03-09T20:59:16.112001,309,70,37,2411186,32496,8768,18803,15596,34591,5141,3385
2022-03-09T20:59:16.623941,395,63,56,2281188,174229,48345,61892,87863,57080,13549,8293
2022-03-09T20:59:17.135882,114,63,56,2281188,174229,48345,61892,87863,57080,13549,8293
2022-03-09T20:59:17.647821,76,61,47,1577476,295525,30948,82317,74209,70390,14177,3135
2022-03-09T20:59:18.159761,549,61,47,1577476,295525,30948,82317,74209,70390,14177,3135
2022-03-09T20:59:18.671701,262,75,47,86000,62575,7110,10371,21006,26853,4643,384
2022-03-09T20:59:19.183641,133,75,47,86000,62575,7110,10371,21006,26853,4643,384
2022-03-09T20:59:19.695581,97,60,50,226901,43547,23005,14619,28348,14965,4243,741
2022-03-09T20:59:20.207521,146,60,50,226901,43547,23005,14619,28348,14965,4243,741
2022-03-09T20:59:20.719461,611,60,50,2107799,138228,35953,16892,24488,11530,3227,2309
2022-03-09T20:59:21.231401,357,60,50,2107799,138228,35953,16892,24488,11530,3227,2309
2022-03-09T20:59:21.743341,11,60,50,311599,45160,8952,3093,10243,6464,1581,385
2022-03-09T20:59:22.255281,113,60,50,311599,45160,8952,3093,10243,6464,1581,385
2022-03-09T20:59:22.767221,139,60,40,1717156,53231,4459,6356,5060,12320,6857,622
2022-03-09T20:59:23.279162,504,74,41,986999,171065,48600,47676,47632,130729,10672,4703
2022-03-09T20:59:23.791102,216,74,41,986999,171065,48600,47676,47632,130729,10672,4703
2022-03-09T20:59:24.303042,274,70,53,663434,31231,24336,8690,25308,19844,3268,1832
2022-03-09T20:59:24.814982,42,70,53,663434,31231,24336,8690,25308,19844,3268,1832
2022-03-09T20:59:25.326922,192,74,56,1398400,83414,36472,181887,211700,70831,20494,6274
2022-03-09T20:59:25.838862,564,74,56,1398400,83414,36472,181887,211700,70831,20494,6274
2022-03-09T20:59:26.350802,211,74,57,1939634,344878,18230,67483,65211,85707,9616,8407
2022-03-09T20:59:26.862742,187,74,57,1939634,344878,18230,67483,65211,85707,9616,8407
2022-03-09T20:59:27.374681,128,74,57,213149,20715,15792,13876,15051,6570,1955,574
2022-03-09T20:59:27.886623,-49,74,57,213149,20715,15792,13876,15051,6570,1955,574
2022-03-09T20:59:28.398562,546,54,63,479644,410080,49381,195021,208484,75615,52357,18570
2022-03-09T20:59:28.910502,249,54,63,479644,410080,49381,195021,208484,75615,52357,18570
2022-03-09T20:59:29.422442,76,61,57,779447,25738,9689,16230,22505,26219,1941,1622
2022-03-09T20:59:29.934382,-28,61,57,779447,25738,9689,16230,22505,26219,1941,1622
2022-03-09T20:59:30.446322,66,67,54,639864,29838,7691,14765,6920,20028,2429,1642
2022-03-09T20:59:30.958262,535,67,54,639864,29838,7691,14765,6920,20028,2429,1642
2022-03-09T20:59:31.470203,308,67,77,1092409,112358,172570,63742,61044,60495,31235,4180
2022-03-09T20:59:31.982142,138,67,77,1092409,112358,172570,63742,61044,60495,31235,4180
2022-03-09T20:59:32.494082,140,69,70,288576,150681,20550,31642,33461,26961,9402,2539
2022-03-09T20:59:33.006022,151,69,70,288576,150681,20550,31642,33461,26961,9402,2539
2022-03-09T20:59:33.517963,491,56,63,605849,354564,44294,51653,86824,83065,33712,6679
2022-03-09T20:59:34.029903,278,56,63,605849,354564,44294,51653,86824,83065,33712,6679
2022-03-09T20:59:34.541843,118,50,75,183235,21106,33329,36951,20355,20438,4479,1159
2022-03-09T20:59:35.053783,6,50,75,183235,21106,33329,36951,20355,20438,4479,1159
2022-03-09T20:59:35.565723,93,50,56,2390649,440958,48404,97385,92239,112935,19596,6486
2022-03-09T20:59:36.077664,568,50,56,2390649,440958,48404,97385,92239,112935,19596,6486
2022-03-09T20:59:36.589603,241,47,63,364872,145048,62436,20629,24504,24539,3753,1144
2022-03-09T20:59:37.101543,229,47,63,364872,145048,62436,20629,24504,24539,3753,1144
2022-03-09T20:59:37.613482,26,51,60,2083383,1782841,92475,244416,649368,663454,67697,24616
2022-03-09T20:59:38.125423,216,51,60,2083383,1782841,92475,244416,649368,663454,67697,24616
2022-03-09T20:59:38.637364,571,40,37,1362777,265320,49784,14212,59998,29717,4070,2006
2022-03-09T20:59:39.149303,144,40,37,1362777,265320,49784,14212,59998,29717,4070,2006
2022-03-09T20:59:39.661243,291,47,43,293520,29375,5273,23763,27815,18080,5994,1197
2022-03-09T20:59:40.173183,57,47,43,293520,29375,5273,23763,27815,18080,5994,1197
2022-03-09T20:59:40.685124,-73,48,27,1537236,253472,22174,26060,68137,37715,17760,7000
2022-03-09T20:59:41.197063,388,48,27,1537236,253472,22174,26060,68137,37715,17760,7000
2022-03-09T20:59:41.709004,298,37,26,98497,150748,12843,13288,61053,20835,4152,1166
2022-03-09T20:59:42.220943,146,37,26,98497,150748,12843,13288,61053,20835,4152,1166
2022-03-09T20:59:42.732884,164,53,34,2165267,172178,28848,80988,79622,93656,33894,11143
2022-03-09T20:59:43.244824,25,53,34,2165267,172178,28848,80988,79622,93656,33894,11143
2022-03-09T20:59:43.756763,618,53,34,665093,374350,110608,90023,69698,24313,9081,5227
2022-03-09T20:59:44.268704,315,53,34,665093,374350,110608,90023,69698,24313,9081,5227
2022-03-09T20:59:44.780644,91,53,30,1478781,138705,61582,22795,59999,58693,15828,3611
2022-03-09T20:59:45.292584,-92,70,51,581246,11022,9463,19778,17556,18432,5662,2562
2022-03-09T20:59:45.804524,167,70,51,581246,11022,9463,19778,17556,18432,5662,2562
2022-03-09T20:59:46.316464,728,96,66,601359,66242,57633,53489,107985,130162,19804,11829
2022-03-09T20:59:46.828404,245,96,66,601359,66242,57633,53489,107985,130162,19804,11829
2022-03-09T20:59:47.340344,279,90,74,2080867,59908,31329,18540,9352,21358,3400,2162
2022-03-09T20:59:47.852284,139,90,74,2080867,59908,31329,18540,9352,21358,3400,2162
2022-03-09T20:59:48.364224,133,90,77,1611214,185026,46566,75818,82578,78810,29209,5683
2022-03-09T20:59:48.876164,493,90,77,1611214,185026,46566,75818,82578,78810,29209,5683
2022-03-09T20:59:49.388104,491,75,80,955798,121791,103900,75343,36952,53931,25816,2432
2022-03-09T20:59:49.900044,2,75,80,955798,121791,103900,75343,36952,53931,25816,2432
2022-03-09T20:59:50.411985,-35,69,77,1575130,79671,15176,49855,60550,87097,20352,6335
2022-03-09T20:59:50.923924,98,69,77,1575130,79671,15176,49855,60550,87097,20352,6335
2022-03-09T20:59:51.435864,683,81,69,827657,149662,17245,132042,187387,137533,19259,5479
2022-03-09T20:59:51.947804,214,81,69,827657,149662,17245,132042,187387,137533,19259,5479
2022-03-09T20:59:52.459745,157,81,69,518379,41784,17643,22430,10016,5997,473,462
2022-03-09T20:59:52.971685,178,81,69,518379,41784,17643,22430,10016,5997,473,462
2022-03-09T20:59:53.483624,88,81,69,666575,20784,9431,5629,9071,8975,1276,247
2022-03-09T20:59:53.995565,665,81,69,666575,20784,9431,5629,9071,8975,1276,247
2022-03-09T20:59:54.507505,346,78,69,1056091,36091,11148,9853,10650,9225,4211,339
2022-03-09T20:59:55.019445,132,78,69,1056091,36091,11148,9853,10650,9225,4211,339
2022-03-09T20:59:55.531385,-42,74,74,1793959,139651,202864,142821,95214,58532,26899,6504
2022-03-09T20:59:56.043325,-14,74,74,1793959,139651,202864,142821,95214,58532,26899,6504
2022-03-09T20:59:56.555265,646,44,74,850307,185631,58163,11097,38190,19426,7152,1602
2022-03-09T20:59:57.067205,306,44,74,850307,185631,58163,11097,38190,19426,7152,1602
2022-03-09T20:59:57.579145,152,30,90,1989890,116216,225145,85083,103766,72091,14273,9584
2022-03-09T20:59:58.091085,49,30,90,1989890,116216,225145,85083,103766,72091,14273,9584
2022-03-09T20:59:58.603025,276,26,94,1222076,265431,146452,72156,35268,58006,16592,2859
2022-03-09T20:59:59.114965,640,26,94,1222076,265431,146452,72156,35268,58006,16592,2859
2022-03-09T20:59:59.626905,210,26,94,513068,54724,8364,15911,14668,5342,1866,1685
2022-03-09T21:00:00.138845,193,26,94,513068,54724,8364,15911,14668,5342,1866,1685
2022-03-09T21:00:00.650785,-25,35,83,898256,317481,47455,193165,136735,122526,44631,18108
2022-03-09T21:00:01.162726,130,35,83,898256,317481,47455,193165,136735,122526,44631,18108
2022-03-09T21:00:01.674666,577,56,74,160890,15640,1309,2804,7139,7180,1248,192
2022-03-09T21:00:02.186606,306,56,74,160890,15640,1309,2804,7139,7180,1248,192
2022-03-09T21:00:02.698546,145,70,63,1866595,194344,82170,282038,290169,266835,65435,7174
2022-03-09T21:00:03.210486,-11,70,63,1866595,194344,82170,282038,290169,266835,65435,7174
2022-03-09T21:00:03.722426,117,66,48,1242837,107738,5726,17714,13660,13010,6758,3109
2022-03-09T21:00:04.234366,496,66,48,1242837,107738,5726,17714,13660,13010,6758,3109
2022-03-09T21:00:04.746306,436,70,48,342276,195559,84596,158408,215478,131057,13959,4376
2022-03-09T21:00:05.258246,449,70,48,342276,195559,84596,158408,215478,131057,13959,4376
2022-03-09T21:00:05.770187,83,61,60,1906950,89787,39792,19597,38782,27399,9865,3588
2022-03-09T21:00:06.282126,-130,61,60,2436878,1500841,205891,252482,265485,173265,22178,39589
2022-03-09T21:00:06.794066,598,61,60,2436878,1500841,205891,252482,265485,173265,22178,39589
2022-03-09T21:00:07.306006,675,63,44,1255128,45258,11236,7775,38599,38915,6263,3256
2022-03-09T21:00:07.817946,51,63,44,1255128,45258,11236,7775,38599,38915,6263,3256
2022-03-09T21:00:08.329886,196,63,44,2449893,313462,197692,119588,95566,90823,15888,9774
2022-03-09T21:00:08.841827,276,63,44,2449893,313462,197692,119588,95566,90823,15888,9774
2022-03-09T21:00:09.353766,759,81,60,1551730,49421,31052,26443,26906,34071,7636,2230
2022-03-09T21:00:09.865206,323,81,60,1551730,49421,31052,26443,26906,34071,7636,2230
2022-03-09T21:00:10.377146,73,88,54,168570,10358,1400,6398,8777,10382,1093,160
2022-03-09T21:00:10.888586,32,88,54,168570,10358,1400,6398,8777,10382,1093,160
2022-03-09T21:00:11.400525,-41,94,50,1037776,188202,26994,63180,64489,79886,14007,10571
2022-03-09T21:00:11.912465,732,94,50,1037776,188202,26994,63180,64489,79886,14007,10571
2022-03-09T21:00:12.424405,228,74,67,1410595,116647,112907,55622,111816,32701,38348,3985
2022-03-09T21:00:12.936345,144,74,67,1410595,116647,112907,55622,111816,32701,38348,3985
2022-03-09T21:00:13.448286,12,56,41,1343037,490160,34877,11579,68984,50976,21715,3906
2022-03-09T21:00:13.960226,114,56,41,1343037,490160,34877,11579,68984,50976,21715,3906
2022-03-09T21:00:14.472166,777,50,51,961004,250629,239504,302106,403638,260176,70376,30009
2022-03-09T21:00:14.984107,204,50,51,961004,250629,239504,302106,403638,260176,70376,30009
2022-03-09T21:00:15.496047,232,50,51,1420826,633701,147675,166657,71881,27011,12727,7646
2022-03-09T21:00:16.007986,-54,50,51,1420826,633701,147675,166657,71881,27011,12727,7646
2022-03-09T21:00:16.519926,-82,60,50,1060436,275431,97934,146299,436138,297785,53964,2851
2022-03-09T21:00:17.031867,579,60,50,1060436,275431,97934,146299,436138,297785,53964,2851
2022-03-09T21:00:17.543807,98,57,30,1933080,391509,12574,52033,67986,52657,30483,3870
2022-03-09T21:00:18.055746,120,57,30,1933080,391509,12574,52033,67986,52657,30483,3870
2022-03-09T21:00:18.567687,149,78,56,1414000,177610,151645,122836,137493,193625,26074,7730
2022-03-09T21:00:19.079626,-5,78,56,1414000,177610,151645,122836,137493,193625,26074,7730
2022-03-09T21:00:19.591566,637,74,35,299327,34577,1830,3696,5479,10103,1178,806
2022-03-09T21:00:20.103508,299,74,35,299327,34577,1830,3696,5479,10103,1178,806
2022-03-09T21:00:20.615446,385,66,34,2926634,191968,44462,36392,91929,96505,26991,6515
2022-03-09T21:00:21.127387,91,66,34,2926634,191968,44462,36392,91929,96505,26991,6515
2022-03-09T21:00:21.639327,153,78,57,894076,26312,24378,39305,11841,24338,2338,1967
2022-03-09T21:00:22.151267,724,78,57,894076,26312,24378,39305,11841,24338,2338,1967
2022-03-09T21:00:22.663206,246,80,63,1844610,289091,465373,463196,342606,591298,79387,14884
2022-03-09T21:00:23.175148,156,80,63,1844610,289091,465373,463196,342606,591298,79387,14884
2022-03-09T21:00:23.687087,24,78,61,1603820,596904,50447,58888,335725,157928,11291,3985
2022-03-09T21:00:24.199027,179,78,61,1603820,596904,50447,58888,335725,157928,11291,3985
2022-03-09T21:00:24.710967,617,78,61,2026239,140388,73441,41835,30054,12932,6202,1617
2022-03-09T21:00:25.222907,283,78,61,2026239,140388,73441,41835,30054,12932,6202,1617
2022-03-09T21:00:25.734847,313,78,61,748095,4035,6819,1434,7867,5735,910,185
2022-03-09T21:00:26.246787,35,78,61,748095,4035,6819,1434,7867,5735,910,185
2022-03-09T21:00:26.758728,92,67,66,282201,38860,8167,11739,14577,8188,4445,689
2022-03-09T21:00:27.270668,731,60,53,2481210,2286782,824928,648551,925178,493751,84249,16822
2022-03-09T21:00:27.782607,-75,60,53,2481210,2286782,824928,648551,925178,493751,84249,16822
2022-03-09T21:00:28.294547,96,40,41,195551,17305,3567,3249,3676,2672,1416,456
2022-03-09T21:00:28.806488,17,40,41,195551,17305,3567,3249,3676,2672,1416,456
2022-03-09T21:00:29.318427,84,43,48,843836,341733,11873,87600,161160,121601,10380,9463
2022-03-09T21:00:29.830367,711,43,48,843836,341733,11873,87600,161160,121601,10380,9463
2022-03-09T21:00:30.342307,229,44,53,636559,63414,16803,28547,23391,19155,6518,1789
2022-03-09T21:00:30.854248,148,44,53,636559,63414,16803,28547,23391,19155,6518,1789
2022-03-09T21:00:31.366188,85,44,53,475637,50855,33014,27904,7681,5300,3372,5015
2022-03-09T21:00:31.878127,-49,44,53,475637,50855,33014,27904,7681,5300,3372,5015
2022-03-09T21:00:32.390068,710,47,51,819154,250264,122010,31881,157931,60676,33916,14396
2022-03-09T21:00:32.902008,118,47,51,819154,250264,122010,31881,157931,60676,33916,14396
2022-03-09T21:00:33.413949,171,57,40,1230550,68144,5027,8715,26427,26360,4623,794
2022-03-09T21:00:33.925888,70,57,40,1230550,68144,5027,8715,26427,26360,4623,794
2022-03-09T21:00:34.437828,77,51,56,840135,53589,39176,20743,28008,17502,3845,1018
2022-03-09T21:00:34.949768,554,51,56,840135,53589,39176,20743,28008,17502,3845,1018
2022-03-09T21:00:35.461708,90,43,51,1748191,62461,21500,7781,22957,8503,4652,2073
2022-03-09T21:00:35.973648,141,43,51,1748191,62461,21500,7781,22957,8503,4652,2073
2022-03-09T21:00:36.485588,-41,47,50,171428,78880,36425,6853,32617,23037,5394,2631
2022-03-09T21:00:36.997528,241,47,50,171428,78880,36425,6853,32617,23037,5394,2631
2022-03-09T21:00:37.509468,625,56,63,657781,71312,21577,64490,92599,105348,11473,6042
2022-03-09T21:00:38.021408,409,56,63,657781,71312,21577,64490,92599,105348,11473,6042
2022-03-09T21:00:38.533348,103,57,63,1398583,150388,109588,66635,59742,63169,18022,2963
2022-03-09T21:00:39.045289,-14,57,63,1398583,150388,109588,66635,59742,63169,18022,2963
2022-03-09T21:00:39.557228,141,60,64,157301,350123,95381,77890,34403,59852,4855,783
2022-03-09T21:00:40.069169,683,60,64,157301,350123,95381,77890,34403,59852,4855,783
2022-03-09T21:00:40.581108,344,54,69,438774,131533,56045,29971,24708,25224,8443,1637
2022-03-09T21:00:41.093049,164,54,69,438774,131533,56045,29971,24708,25224,8443,1637
2022-03-09T21:00:41.604989,-78,27,66,1347370,552156,108187,59446,121467,65955,32656,15180
2022-03-09T21:00:42.116929,-13,27,66,1347370,552156,108187,59446,121467,65955,32656,15180
2022-03-09T21:00:42.628868,634,24,57,1570122,85105,16712,21972,25102,19202,3187,2487
2022-03-09T21:00:43.140810,-146,24,57,1570122,85105,16712,21972,25102,19202,3187,2487
2022-03-09T21:00:43.652750,276,40,70,2083511,57191,159313,151749,125965,106940,9921,8610
2022-03-09T21:00:44.164689,-9,40,70,2083511,57191,159313,151749,125965,106940,9921,8610
2022-03-09T21:00:44.676629,-53,47,80,1020675,89808,40668,109202,50335,45790,27298,7783
2022-03-09T21:00:45.188570,545,47,80,1020675,89808,40668,109202,50335,45790,27298,7783
2022-03-09T21:00:45.700509,229,54,87,679599,87021,33659,28265,32765,30080,6140,1756
2022-03-09T21:00:46.212449,209,54,87,679599,87021,33659,28265,32765,30080,6140,1756
2022-03-09T21:00:46.724390,134,61,80,2247497,558918,61446,87688,176130,161340,65409,30939
2022-03-09T21:00:47.236329,129,61,80,2247497,558918,61446,87688,176130,161340,65409,30939
2022-03-09T21:00:47.748269,578,61,80,1546500,1696254,1498194,884288,843499,834379,190177,172398
2022-03-09T21:00:48.260210,181,61,80,1546500,1696254,1498194,884288,843499,834379,190177,172398
2022-03-09T21:00:48.772149,128,54,56,1859040,2284640,317752,262252,371870,533906,56013,14383
2022-03-09T21:00:49.284090,-158,66,35,1941227,81087,15680,10887,52546,49614,17644,2618
2022-03-09T21:00:49.796030,98,66,35,1941227,81087,15680,10887,52546,49614,17644,2618
2022-03-09T21:00:50.307970,707,66,34,1000378,260248,78851,67933,93512,74549,36725,16539
